GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
4162	3.11e-07	5.04e-08	0.2736	-5.4498654	-1.49	9926.54	MCAM	melanoma cell adhesion molecule
100505869	3.11e-07	5.05e-08	0.462	-5.4496499	-2.52	15.4	CFAP58-DT	CFAP58 divergent transcript
256356	3.12e-07	5.05e-08	0.2285	5.4495811	1.25	1481.12	GK5	glycerol kinase 5
3396	3.12e-07	5.06e-08	0.0748	5.4492764	4.07e-01	804.31	MRPL58	mitochondrial ribosomal protein L58
79589	3.14e-07	5.09e-08	0.6572	-5.4480185	-3.58	28.61	RNF128	ring finger protein 128
4311	3.15e-07	5.11e-08	0.5303	5.4473437	2.89	6939.45	MME	membrane metalloendopeptidase
105370974	3.17e-07	5.14e-08	0.2528	-5.4462708	-1.38	34.75	LOC105370974	uncharacterized LOC105370974
57620	3.19e-07	5.18e-08	0.1256	-5.4448862	-6.84e-01	1850.94	STIM2	stromal interaction molecule 2
23774	3.21e-07	5.21e-08	0.1069	5.443972	5.82e-01	2513.03	BRD1	bromodomain containing 1
90288	3.21e-07	5.22e-08	0.3579	5.4437182	1.95	102.76	EFCAB12	EF-hand calcium binding domain 12
100628315	3.21e-07	5.22e-08	0.1998	-5.4436157	-1.09	2622.2	DNM3OS	DNM3 opposite strand/antisense RNA
146760	3.25e-07	5.28e-08	0.3942	-5.44158	-2.15	64.83	RTN4RL1	reticulon 4 receptor like 1
9466	3.26e-07	5.31e-08	0.2897	-5.4407448	-1.58	400.99	IL27RA	interleukin 27 receptor subunit alpha
100192386	3.27e-07	5.31e-08	1.0445	-5.4406178	-5.68	306.4	FLJ16779	uncharacterized LOC100192386
56892	3.29e-07	5.35e-08	0.3286	5.4391319	1.79	5479.08	TCIM	transcriptional and immune response regulator
10529	3.30e-07	5.37e-08	0.427	5.4384497	2.32	1044.86	NEBL	nebulette
83860	3.31e-07	5.38e-08	0.1076	-5.438213	-5.85e-01	724.57	TAF3	TATA-box binding protein associated factor 3
54898	3.32e-07	5.41e-08	0.3646	-5.4372675	-1.98	229.08	ELOVL2	ELOVL fatty acid elongase 2
80128	3.32e-07	5.42e-08	0.3599	-5.4371007	-1.96	120.2	TRIM46	tripartite motif containing 46
113201	3.32e-07	5.42e-08	0.1472	-5.4370954	-8.00e-01	7353.65	GOLM2	golgi membrane protein 2
3748	3.33e-07	5.42e-08	0.4483	5.4370018	2.44	1110.65	KCNC3	potassium voltage-gated channel subfamily C member 3
10072	3.33e-07	5.43e-08	0.1589	5.4367104	8.64e-01	1494.95	DPP3	dipeptidyl peptidase 3
83478	3.38e-07	5.50e-08	0.35	-5.4341799	-1.90	759.89	ARHGAP24	Rho GTPase activating protein 24
1233	3.38e-07	5.51e-08	0.622	-5.4339937	-3.38	97.99	CCR4	C-C motif chemokine receptor 4
1740	3.40e-07	5.54e-08	0.497	-5.4329913	-2.70	267.08	DLG2	discs large MAGUK scaffold protein 2
1718	3.45e-07	5.64e-08	0.3051	5.429947	1.66	5041.72	DHCR24	24-dehydrocholesterol reductase
100505624	3.45e-07	5.64e-08	0.0813	5.4299131	4.41e-01	230.57	GTF3C2-AS1	GTF3C2 antisense RNA 1
7874	3.45e-07	5.64e-08	0.0704	5.4300084	3.82e-01	4850.85	USP7	ubiquitin specific peptidase 7
133923	3.47e-07	5.66e-08	0.4198	5.4292272	2.28	31.45	ZNF474	zinc finger protein 474
28232	3.50e-07	5.71e-08	0.2248	-5.4275195	-1.22	1222.7	SLCO3A1	solute carrier organic anion transporter family member 3A1
257177	3.52e-07	5.76e-08	0.1628	5.426245	8.84e-01	211.46	CFAP126	cilia and flagella associated protein 126
1536	3.54e-07	5.78e-08	0.4394	-5.4255156	-2.38	5932.05	CYBB	cytochrome b-245 beta chain
148823	3.54e-07	5.79e-08	0.4698	-5.4252099	-2.55	29.47	GCSAML	germinal center associated signaling and motility like
7177	3.54e-07	5.79e-08	0.6177	-5.4251793	-3.35	1906.21	TPSAB1	tryptase alpha/beta 1
219738	3.55e-07	5.80e-08	0.2725	5.424743	1.48	53.4	FAM241B	family with sequence similarity 241 member B
28949	3.55e-07	5.81e-08	1.0074	-5.4244724	-5.46	1563.13	IGKJ2	immunoglobulin kappa joining 2
752014	3.59e-07	5.87e-08	0.239	-5.4226294	-1.30	189.44	CEMP1	cementum protein 1
105371058	3.62e-07	5.92e-08	0.446	-5.4211458	-2.42	122.03	LOC105371058	
8935	3.63e-07	5.94e-08	0.2579	-5.4206233	-1.40	1227.37	SKAP2	src kinase associated phosphoprotein 2
79918	3.65e-07	5.98e-08	0.079	5.4194996	4.28e-01	1071.12	SETD6	SET domain containing 6, protein lysine methyltransferase
6993	3.65e-07	5.98e-08	0.1359	5.4192517	7.37e-01	2241.65	DYNLT1	dynein light chain Tctex-type 1
6375	3.68e-07	6.02e-08	0.5479	5.4180648	2.97	548.82	XCL1	X-C motif chemokine ligand 1
91612	3.68e-07	6.04e-08	0.121	-5.4177488	-6.56e-01	2487.29	CHURC1	churchill domain containing 1
29903	3.68e-07	6.04e-08	0.1374	-5.4176766	-7.45e-01	581.32	CCDC106	coiled-coil domain containing 106
102724064	3.69e-07	6.06e-08	0.2854	5.4171256	1.55	36.52	B4GAT1-DT	B4GAT1 divergent transcript
9730	3.70e-07	6.08e-08	0.0739	5.4165456	4.01e-01	2222.6	DCAF1	DDB1 and CUL4 associated factor 1
6041	3.76e-07	6.18e-08	0.1224	-5.4136383	-6.63e-01	1188.13	RNASEL	ribonuclease L
57596	3.76e-07	6.18e-08	0.4667	-5.4134483	-2.53	97.35	BEGAIN	brain enriched guanylate kinase associated
10613	3.78e-07	6.21e-08	0.1389	5.4125994	7.52e-01	2533.29	ERLIN1	ER lipid raft associated 1
9514	3.79e-07	6.23e-08	0.4396	5.4119323	2.38	189.19	GAL3ST1	galactose-3-O-sulfotransferase 1
100129516	3.81e-07	6.26e-08	0.5566	5.4111106	3.01	25.21	LINC02012	long intergenic non-protein coding RNA 2012
284129	3.81e-07	6.27e-08	0.1511	-5.4110564	-8.17e-01	1048.51	SLC26A11	solute carrier family 26 member 11
105375114	3.81e-07	6.27e-08	0.6428	-5.4109021	-3.48	18.37	LOC105375114	uncharacterized LOC105375114
8926	3.82e-07	6.28e-08	0.1652	-5.4106611	-8.94e-01	1048.4	SNURF	SNRPN upstream open reading frame
55585	3.83e-07	6.30e-08	0.1111	-5.4101001	-6.01e-01	2873.5	UBE2Q1	ubiquitin conjugating enzyme E2 Q1
4671	3.83e-07	6.31e-08	0.2938	-5.4097495	-1.59	1162.34	NAIP	NLR family apoptosis inhibitory protein
115992	3.83e-07	6.31e-08	0.242	-5.4096805	-1.31	1462.68	RNF166	ring finger protein 166
441430	3.84e-07	6.33e-08	0.4671	5.4092179	2.53	14.82	ANKRD20A2P	ankyrin repeat domain 20 family member A2, pseudogene
10914	3.84e-07	6.33e-08	0.0686	5.4092669	3.71e-01	9320.45	PAPOLA	poly(A) polymerase alpha
83481	3.86e-07	6.35e-08	0.3343	5.4085298	1.81	224.29	EPPK1	epiplakin 1
9093	3.86e-07	6.36e-08	0.0746	5.4083861	4.03e-01	1632.16	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3
8834	3.87e-07	6.38e-08	0.0899	5.4077474	4.86e-01	1305.58	TMEM11	transmembrane protein 11
1139	3.89e-07	6.42e-08	0.2487	-5.4068064	-1.34	109.25	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit
6484	3.90e-07	6.43e-08	0.3441	-5.4063499	-1.86	3668.87	ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4
516	3.90e-07	6.44e-08	0.1024	5.4062032	5.54e-01	1545.66	ATP5MC1	ATP synthase membrane subunit c locus 1
28567	3.93e-07	6.49e-08	0.6376	-5.4048432	-3.45	53.14	TRBV20-1	T cell receptor beta variable 20-1
199920	3.93e-07	6.49e-08	0.7713	5.4046813	4.17	130.94	FYB2	FYN binding protein 2
100134868	3.93e-07	6.49e-08	0.2791	-5.4046435	-1.51	76.63	LOC100134868	uncharacterized LOC100134868
3192	3.95e-07	6.53e-08	0.0819	5.4035805	4.43e-01	19387.36	HNRNPU	heterogeneous nuclear ribonucleoprotein U
56063	3.98e-07	6.57e-08	0.0837	5.402465	4.52e-01	536.65	TMEM234	transmembrane protein 234
54462	3.98e-07	6.57e-08	0.0954	-5.4024619	-5.15e-01	2184.67	CCSER2	coiled-coil serine rich protein 2
93611	3.99e-07	6.59e-08	0.1965	-5.401968	-1.06	674.1	FBXO44	F-box protein 44
23460	3.99e-07	6.60e-08	0.4165	-5.4018027	-2.25	1624.63	ABCA6	ATP binding cassette subfamily A member 6
28921	4.00e-07	6.62e-08	0.9948	-5.4011974	-5.37	899.15	IGKV2-28	immunoglobulin kappa variable 2-28
5152	4.07e-07	6.73e-08	0.3263	5.398118	1.76	509.5	PDE9A	phosphodiesterase 9A
105372585	4.09e-07	6.77e-08	0.504	-5.3970541	-2.72	15.72	LOC105372585	translation initiation factor IF-2
1464	4.13e-07	6.83e-08	0.2735	-5.395511	-1.48	1570.08	CSPG4	chondroitin sulfate proteoglycan 4
10825	4.13e-07	6.85e-08	0.215	-5.3951027	-1.16	713.49	NEU3	neuraminidase 3
84321	4.14e-07	6.85e-08	0.1479	5.3949387	7.98e-01	1560.3	THOC3	THO complex subunit 3
340075	4.16e-07	6.89e-08	0.492	-5.3940375	-2.65	164.85	ARSI	arylsulfatase family member I
10993	4.19e-07	6.94e-08	0.7539	-5.3926747	-4.07	734.4	SDS	serine dehydratase
219731	4.19e-07	6.95e-08	0.3234	5.3924108	1.74	85.57	PROSER2-AS1	PROSER2 antisense RNA 1
497189	4.20e-07	6.96e-08	0.513	-5.3922093	-2.77	49.02	TIFAB	TIFA inhibitor
55328	4.20e-07	6.97e-08	0.1504	-5.3920009	-8.11e-01	385.91	RNLS	renalase, FAD dependent amine oxidase
6387	4.21e-07	6.98e-08	0.4549	-5.3915893	-2.45	16317.71	CXCL12	C-X-C motif chemokine ligand 12
79989	4.22e-07	7.00e-08	0.1527	5.3912073	8.24e-01	517.15	TTC26	tetratricopeptide repeat domain 26
23329	4.25e-07	7.06e-08	0.1499	5.3896554	8.08e-01	292.64	TBC1D30	TBC1 domain family member 30
2920	4.27e-07	7.09e-08	0.4593	-5.3888438	-2.48	225.01	CXCL2	C-X-C motif chemokine ligand 2
64978	4.27e-07	7.09e-08	0.0772	5.3887879	4.16e-01	1613.4	MRPL38	mitochondrial ribosomal protein L38
4140	4.29e-07	7.13e-08	0.0687	5.3879385	3.70e-01	2558.01	MARK3	microtubule affinity regulating kinase 3
107984958	4.29e-07	7.13e-08	0.3867	5.3878389	2.08	10.46	DHCR24-DT	DHCR24 divergent transcript
9468	4.30e-07	7.15e-08	0.4549	-5.387285	-2.45	257.18	PCYT1B	phosphate cytidylyltransferase 1B, choline
7748	4.30e-07	7.16e-08	0.0978	5.3871509	5.27e-01	778.06	ZNF195	zinc finger protein 195
199786	4.30e-07	7.16e-08	0.1965	-5.3870746	-1.06	160.59	NIBAN3	niban apoptosis regulator 3
84132	4.35e-07	7.23e-08	0.0992	5.3852999	5.34e-01	877.33	USP42	ubiquitin specific peptidase 42
1607	4.35e-07	7.24e-08	0.7048	5.3852146	3.80	40.66	DGKB	diacylglycerol kinase beta
55698	4.38e-07	7.30e-08	0.2189	5.3837203	1.18	186.5	RADIL	Rap associating with DIL domain
107984773	4.42e-07	7.37e-08	0.2702	-5.3819835	-1.45	57.44	LINC01852	long intergenic non-protein coding RNA 1852
63933	4.50e-07	7.50e-08	0.132	5.3786691	7.10e-01	1198.67	MCUR1	mitochondrial calcium uniporter regulator 1
10966	4.57e-07	7.61e-08	0.3454	5.3760851	1.86	1099.06	RAB40B	RAB40B, member RAS oncogene family
10253	4.58e-07	7.64e-08	0.1104	5.3753676	5.93e-01	976.49	SPRY2	sprouty RTK signaling antagonist 2
128338	4.61e-07	7.69e-08	0.1909	-5.3741895	-1.03	2306.71	DRAM2	DNA damage regulated autophagy modulator 2
100874260	4.62e-07	7.72e-08	0.1743	5.3736549	9.37e-01	249.44	UBE2CP5	ubiquitin conjugating enzyme E2 C pseudogene 5
375686	4.63e-07	7.74e-08	0.4375	-5.373187	-2.35	23.71	SPATC1	spermatogenesis and centriole associated 1
25825	4.63e-07	7.73e-08	0.2996	5.3732142	1.61	5506.17	BACE2	beta-secretase 2
644815	4.64e-07	7.75e-08	0.3035	5.3729658	1.63	549.78	FAM83G	family with sequence similarity 83 member G
9382	4.65e-07	7.77e-08	0.0936	5.3723708	5.03e-01	1890.48	COG1	component of oligomeric golgi complex 1
392	4.72e-07	7.88e-08	0.1319	-5.3698766	-7.08e-01	7382.42	ARHGAP1	Rho GTPase activating protein 1
8674	4.72e-07	7.89e-08	0.097	-5.3695295	-5.21e-01	1063.06	VAMP4	vesicle associated membrane protein 4
55735	4.73e-07	7.91e-08	0.0972	5.3692261	5.22e-01	1700.98	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11
51086	4.73e-07	7.91e-08	0.3082	-5.3690633	-1.65	29.39	TNNI3K	TNNI3 interacting kinase
1234	4.79e-07	8.01e-08	0.4459	-5.3668266	-2.39	803.99	CCR5	C-C motif chemokine receptor 5
124801	4.81e-07	8.05e-08	0.0875	5.3660396	4.69e-01	1566.61	LSM12	LSM12 homolog
100133036	4.82e-07	8.06e-08	0.3965	5.3657533	2.13	46.99	FAM95B1	family with sequence similarity 95 member B1
57095	4.82e-07	8.07e-08	0.1011	-5.3656082	-5.42e-01	1254.86	PITHD1	PITH domain containing 1
85462	4.85e-07	8.12e-08	0.4283	5.3644113	2.30	1056.95	FHDC1	FH2 domain containing 1
83706	4.87e-07	8.15e-08	0.3706	-5.3637119	-1.99	2230.58	FERMT3	FERM domain containing kindlin 3
130888	4.89e-07	8.20e-08	0.1547	5.3626763	8.30e-01	209.05	FBXO36	F-box protein 36
5026	4.89e-07	8.20e-08	0.3876	-5.3626448	-2.08	41.92	P2RX5	purinergic receptor P2X 5
9479	4.89e-07	8.21e-08	0.2623	5.3625495	1.41	1101.6	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
3071	4.90e-07	8.21e-08	0.4599	-5.3624478	-2.47	2935.9	NCKAP1L	NCK associated protein 1 like
6907	4.93e-07	8.27e-08	0.1903	5.3611059	1.02	3896.67	TBL1X	transducin beta like 1 X-linked
2799	4.94e-07	8.30e-08	0.1898	-5.3605834	-1.02	13656.24	GNS	glucosamine (N-acetyl)-6-sulfatase
313	4.95e-07	8.32e-08	0.4566	-5.3601426	-2.45	1087.25	AOAH	acyloxyacyl hydrolase
90853	4.97e-07	8.35e-08	0.6627	-5.3594996	-3.55	357.51	SPOCD1	SPOC domain containing 1
10025	5.00e-07	8.40e-08	0.1132	5.3582177	6.06e-01	3321.48	MED16	mediator complex subunit 16
2124	5.02e-07	8.43e-08	0.4858	-5.357753	-2.60	1699.75	EVI2B	ecotropic viral integration site 2B
6610	5.02e-07	8.44e-08	0.1544	5.3574651	8.27e-01	336.4	SMPD2	sphingomyelin phosphodiesterase 2
10243	5.10e-07	8.57e-08	0.1469	5.3547238	7.87e-01	555.64	GPHN	gephyrin
116151	5.10e-07	8.57e-08	0.1616	-5.3546554	-8.65e-01	3786.52	FAM210B	family with sequence similarity 210 member B
441394	5.17e-07	8.69e-08	0.2053	-5.3521883	-1.10	34.04	SUGT1P1	SUGT1 pseudogene 1
1942	5.17e-07	8.69e-08	0.3873	5.3521151	2.07	2153.92	EFNA1	ephrin A1
57597	5.22e-07	8.79e-08	0.1884	-5.3501736	-1.01	1125.45	BAHCC1	BAH domain and coiled-coil containing 1
100113407	5.24e-07	8.82e-08	0.2659	-5.3495879	-1.42	435.93	TMEM170B	transmembrane protein 170B
51062	5.27e-07	8.87e-08	0.2026	-5.3485542	-1.08	423.23	ATL1	atlastin GTPase 1
9255	5.27e-07	8.88e-08	0.4266	5.3482737	2.28	5994.49	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
10768	5.34e-07	9.00e-08	0.107	5.3457963	5.72e-01	6727.5	AHCYL1	adenosylhomocysteinase like 1
642475	5.35e-07	9.01e-08	0.2461	-5.345563	-1.32	157.85	MROH6	maestro heat like repeat family member 6
28951	5.40e-07	9.10e-08	0.2437	-5.3439287	-1.30	3071.45	TRIB2	tribbles pseudokinase 2
9731	5.40e-07	9.10e-08	0.0634	5.343877	3.39e-01	1764.72	CEP104	centrosomal protein 104
11072	5.42e-07	9.13e-08	0.3111	5.3431595	1.66	1565.45	DUSP14	dual specificity phosphatase 14
81873	5.46e-07	9.21e-08	0.1124	5.3416141	6.00e-01	1448.63	ARPC5L	actin related protein 2/3 complex subunit 5 like
5463	5.47e-07	9.22e-08	0.1618	-5.3413682	-8.64e-01	727.54	POU6F1	POU class 6 homeobox 1
2947	5.50e-07	9.28e-08	0.3086	-5.3403304	-1.65	1623.48	GSTM3	glutathione S-transferase mu 3
84515	5.50e-07	9.29e-08	0.2131	5.3401856	1.14	541.61	MCM8	minichromosome maintenance 8 homologous recombination repair factor
9896	5.59e-07	9.45e-08	0.0885	-5.3370489	-4.72e-01	1102.2	FIG4	FIG4 phosphoinositide 5-phosphatase
11123	5.61e-07	9.48e-08	0.2345	5.3363734	1.25	983.98	RCAN3	RCAN family member 3
730198	5.62e-07	9.49e-08	0.4469	5.3362436	2.38	63.81	MEIS1-AS3	MEIS1 antisense RNA 3
5521	5.62e-07	9.51e-08	0.5003	-5.3359041	-2.67	68.46	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta
693206	5.63e-07	9.51e-08	0.238	5.3357806	1.27	45.73	MIR621	microRNA 621
8477	5.66e-07	9.57e-08	0.4879	-5.3346316	-2.60	456.89	GPR65	G protein-coupled receptor 65
51056	5.69e-07	9.62e-08	0.1868	-5.3337101	-9.97e-01	4581.58	LAP3	leucine aminopeptidase 3
6616	5.69e-07	9.63e-08	0.3943	-5.3336144	-2.10	151.24	SNAP25	synaptosome associated protein 25
84133	5.69e-07	9.63e-08	0.2874	5.3335465	1.53	987.24	ZNRF3	zinc and ring finger 3
993	5.69e-07	9.64e-08	0.4024	5.3333951	2.15	136.81	CDC25A	cell division cycle 25A
105377785	5.73e-07	9.71e-08	0.5982	5.3321291	3.19	61.72	LOC105377785	uncharacterized LOC105377785
100507551	5.76e-07	9.76e-08	0.0923	-5.3312007	-4.92e-01	304.87	PGLS-DT	PGLS divergent transcript
25861	5.77e-07	9.78e-08	0.4243	5.3306823	2.26	2324.56	WHRN	whirlin
51071	5.87e-07	9.94e-08	0.2703	5.3277868	1.44	1828.7	DERA	deoxyribose-phosphate aldolase
100526837	5.87e-07	9.95e-08	0.1528	5.3275955	8.14e-01	644.95	EEF1E1-BLOC1S5	EEF1E1-BLOC1S5 readthrough (NMD candidate)
126868	5.92e-07	1.00e-07	0.7851	5.3260982	4.18	32.67	MAB21L3	mab-21 like 3
55297	5.92e-07	1.00e-07	0.1233	-5.3260643	-6.57e-01	1094.98	CCDC91	coiled-coil domain containing 91
11063	5.94e-07	1.01e-07	0.3425	-5.3251898	-1.82	16.65	SOX30	SRY-box transcription factor 30
130132	5.95e-07	1.01e-07	0.2617	-5.3250448	-1.39	641.14	RFTN2	raftlin family member 2
84816	6.05e-07	1.03e-07	0.1494	5.3218659	7.95e-01	177.13	RTN4IP1	reticulon 4 interacting protein 1
53630	6.09e-07	1.03e-07	0.683	5.3207043	3.63	299.36	BCO1	beta-carotene oxygenase 1
23415	6.09e-07	1.03e-07	0.5276	-5.3205685	-2.81	19.01	KCNH4	potassium voltage-gated channel subfamily H member 4
3566	6.12e-07	1.04e-07	0.301	-5.3196804	-1.60	3449.88	IL4R	interleukin 4 receptor
165679	6.13e-07	1.04e-07	0.5208	5.3191683	2.77	70.12	SPTSSB	serine palmitoyltransferase small subunit B
2869	6.14e-07	1.04e-07	0.3279	-5.3190192	-1.74	1324.99	GRK5	G protein-coupled receptor kinase 5
3541	6.14e-07	1.04e-07	1.4	-5.3187729	-7.45	388.03	IGLC5	immunoglobulin lambda constant 5 (pseudogene)
114757	6.16e-07	1.05e-07	0.3475	-5.3183015	-1.85	661.78	CYGB	cytoglobin
345630	6.19e-07	1.05e-07	0.3951	5.3172468	2.10	81.15	FBLL1	fibrillarin like 1
90135	6.26e-07	1.07e-07	0.1463	5.3151383	7.78e-01	1535.52	BTBD6	BTB domain containing 6
3913	6.27e-07	1.07e-07	0.2226	-5.3149521	-1.18	16665.37	LAMB2	laminin subunit beta 2
81932	6.33e-07	1.08e-07	0.1426	5.3131074	7.58e-01	745.75	HDHD3	haloacid dehalogenase like hydrolase domain containing 3
3118	6.35e-07	1.08e-07	0.7782	-5.312344	-4.13	1660.76	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2
9265	6.39e-07	1.09e-07	0.197	-5.3113385	-1.05	2676.33	CYTH3	cytohesin 3
79068	6.49e-07	1.11e-07	0.104	-5.3083502	-5.52e-01	2472.51	FTO	FTO alpha-ketoglutarate dependent dioxygenase
85014	6.50e-07	1.11e-07	0.2591	5.3080316	1.38	2727.59	TMEM141	transmembrane protein 141
101928377	6.51e-07	1.11e-07	0.5225	-5.307824	-2.77	35.57	JDP2-AS1	JDP2 antisense RNA 1
221458	6.55e-07	1.12e-07	0.401	5.3064253	2.13	56.26	KIF6	kinesin family member 6
11012	6.56e-07	1.12e-07	0.7041	5.3061168	3.74	286.68	KLK11	kallikrein related peptidase 11
1152	6.57e-07	1.12e-07	0.6226	5.3057922	3.30	5566.06	CKB	creatine kinase B
23517	6.58e-07	1.12e-07	0.1087	5.3054571	5.77e-01	3599.27	MTREX	Mtr4 exosome RNA helicase
6772	6.59e-07	1.13e-07	0.1538	-5.3052273	-8.16e-01	7652.02	STAT1	signal transducer and activator of transcription 1
196264	6.63e-07	1.13e-07	0.379	5.3040311	2.01	470.8	MPZL3	myelin protein zero like 3
8233	6.63e-07	1.13e-07	0.1465	-5.3040314	-7.77e-01	1080.3	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
29915	6.64e-07	1.13e-07	0.1006	-5.3037273	-5.34e-01	1230.99	HCFC2	host cell factor C2
9377	6.83e-07	1.17e-07	0.1115	5.2984009	5.91e-01	1116.28	COX5A	cytochrome c oxidase subunit 5A
100874097	6.84e-07	1.17e-07	0.0966	-5.2981218	-5.12e-01	377.27	UBE2Q1-AS1	UBE2Q1 antisense RNA 1
2288	6.85e-07	1.17e-07	0.1622	5.2977171	8.60e-01	4574.17	FKBP4	FKBP prolyl isomerase 4
91949	6.87e-07	1.17e-07	0.0694	5.2973437	3.68e-01	1153.07	COG7	component of oligomeric golgi complex 7
963	6.87e-07	1.18e-07	0.4202	-5.2971309	-2.23	3585.24	CD53	CD53 molecule
100129827	6.89e-07	1.18e-07	0.3362	-5.2966198	-1.78	121.06	IRAG1-AS1	IRAG1 antisense RNA 1
27123	6.92e-07	1.19e-07	0.6426	-5.2956779	-3.40	466.5	DKK2	dickkopf WNT signaling pathway inhibitor 2
80133	6.93e-07	1.19e-07	0.7151	5.2953362	3.79	29.96	MROH9	maestro heat like repeat family member 9
54988	6.98e-07	1.20e-07	0.4883	-5.2941182	-2.59	85.87	ACSM5	acyl-CoA synthetase medium chain family member 5
7334	7.01e-07	1.20e-07	0.0757	5.2933033	4.01e-01	3064.92	UBE2N	ubiquitin conjugating enzyme E2 N
7750	7.03e-07	1.20e-07	0.07	5.2927428	3.70e-01	4256.84	ZMYM2	zinc finger MYM-type containing 2
5806	7.03e-07	1.21e-07	0.4393	-5.2926762	-2.33	68.45	PTX3	pentraxin 3
150142	7.08e-07	1.22e-07	0.3785	5.291173	2.00	17.39	ZNF295-AS1	ZNF295 antisense RNA 1
100996539	7.12e-07	1.22e-07	0.3053	-5.2902095	-1.61	39.65	ITPR1-DT	ITPR1 divergent transcript
4792	7.12e-07	1.22e-07	0.1968	-5.2901376	-1.04	6412.46	NFKBIA	NFKB inhibitor alpha
57338	7.13e-07	1.22e-07	0.3944	-5.2899044	-2.09	59.85	JPH3	junctophilin 3
116966	7.14e-07	1.23e-07	0.3712	-5.2895293	-1.96	93.07	WDR17	WD repeat domain 17
7221	7.14e-07	1.23e-07	0.5883	-5.2894332	-3.11	16.13	TRPC2	transient receptor potential cation channel subfamily C member 2 (pseudogene)
28883	7.16e-07	1.23e-07	0.9852	-5.2888889	-5.21	738.53	IGKV2D-28	immunoglobulin kappa variable 2D-28
107985224	7.26e-07	1.25e-07	0.4411	-5.2864424	-2.33	32.75	LOC107985224	uncharacterized LOC107985224
81929	7.30e-07	1.25e-07	0.0954	5.285327	5.04e-01	1259.1	SEH1L	SEH1 like nucleoporin
57670	7.31e-07	1.26e-07	0.2891	5.2851109	1.53	990.06	KIAA1549	KIAA1549
100302692	7.32e-07	1.26e-07	0.132	-5.2846954	-6.98e-01	140.5	FTX	FTX transcript, XIST regulator
387640	7.35e-07	1.26e-07	0.377	-5.2838642	-1.99	78.03	SKIDA1	SKI/DACH domain containing 1
26995	7.38e-07	1.27e-07	0.1382	5.2830418	7.30e-01	1287.6	TRUB2	TruB pseudouridine synthase family member 2
7328	7.39e-07	1.27e-07	0.1344	5.2828112	7.10e-01	6727.69	UBE2H	ubiquitin conjugating enzyme E2 H
9196	7.39e-07	1.27e-07	0.3658	5.2826716	1.93	528.14	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
338651	7.41e-07	1.28e-07	0.5506	5.2822707	2.91	51.57	KRTAP5-AS1	KRTAP5-1/KRTAP5-2 antisense RNA 1
171024	7.49e-07	1.29e-07	0.2616	-5.2801669	-1.38	10160.02	SYNPO2	synaptopodin 2
101927393	7.50e-07	1.29e-07	0.1202	5.2799162	6.35e-01	500.86	LOC101927393	uncharacterized LOC101927393
340061	7.53e-07	1.30e-07	0.2042	-5.2791604	-1.08	2221.63	STING1	stimulator of interferon response cGAMP interactor 1
5426	7.56e-07	1.30e-07	0.1938	5.2784369	1.02	1228.39	POLE	DNA polymerase epsilon, catalytic subunit
130557	7.58e-07	1.31e-07	0.0876	5.2778067	4.62e-01	847.12	ZNF513	zinc finger protein 513
100505912	7.59e-07	1.31e-07	0.8454	5.2774388	4.46	93.8	LOC100505912	uncharacterized LOC100505912
6678	7.64e-07	1.32e-07	0.1991	-5.2762571	-1.05	175689.64	SPARC	secreted protein acidic and cysteine rich
101928343	7.67e-07	1.32e-07	0.7337	-5.2755601	-3.87	14.38	LOC101928343	uncharacterized LOC101928343
9467	7.70e-07	1.33e-07	0.234	-5.2746891	-1.23	2926.85	SH3BP5	SH3 domain binding protein 5
3684	7.70e-07	1.33e-07	0.4824	-5.2746407	-2.54	2417.12	ITGAM	integrin subunit alpha M
107987102	7.73e-07	1.34e-07	0.2012	5.2739149	1.06	68.09	LOC107987102	uncharacterized LOC107987102
389376	7.74e-07	1.34e-07	0.7293	5.2735162	3.85	74.38	SFTA2	surfactant associated 2
5575	7.75e-07	1.34e-07	0.2784	-5.2732545	-1.47	1164.92	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta
220136	7.88e-07	1.36e-07	0.3198	5.2701997	1.69	147.12	CFAP53	cilia and flagella associated protein 53
79690	7.91e-07	1.37e-07	0.443	-5.2694588	-2.33	1468.61	GAL3ST4	galactose-3-O-sulfotransferase 4
27347	7.91e-07	1.37e-07	0.1898	5.2693452	1.00	977.25	STK39	serine/threonine kinase 39
100506211	7.93e-07	1.37e-07	0.404	5.2690104	2.13	206.27	MIR210HG	MIR210 host gene
1238	8.02e-07	1.39e-07	0.4593	5.2668844	2.42	329.37	ACKR2	atypical chemokine receptor 2
241	8.02e-07	1.39e-07	0.4755	-5.2668321	-2.50	1368.52	ALOX5AP	arachidonate 5-lipoxygenase activating protein
