ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P380326	6.13e-02	1.07e-02	2.682374	-3.0214724	0.8806153	SLC39A9	solute carrier family 39 member 9
A_32_P515920	6.13e-02	1.07e-02	-2.682287	-3.0216649	-1.4013473	LINC00675	long intergenic non-protein coding RNA 675
A_23_P340318	6.13e-02	1.07e-02	2.68227	-3.0217031	1.6332121	C11orf31	chromosome 11 open reading frame 31
A_32_P180078	6.13e-02	1.07e-02	-2.681886	-3.0225572	-2.1041014		
A_32_P99399	6.13e-02	1.07e-02	-2.681793	-3.0227631	-1.6163807		
A_23_P18055	6.13e-02	1.07e-02	-2.681754	-3.0228507	-1.0844989	ERC2-IT1	ERC2 intronic transcript 1
A_23_P502343	6.13e-02	1.08e-02	-2.681551	-3.0233003	-1.270361	ADAM33	ADAM metallopeptidase domain 33
A_23_P327426	6.14e-02	1.08e-02	2.681361	-3.0237232	0.9585111	TIPRL	TOR signaling pathway regulator
A_23_P35219	6.14e-02	1.08e-02	2.680873	-3.0248066	1.2428586	NEK2	NIMA related kinase 2
A_24_P945262	6.15e-02	1.08e-02	-2.680333	-3.0260074	-1.3772874	CARD11	caspase recruitment domain family member 11
A_23_P128940	6.15e-02	1.08e-02	-2.680163	-3.0263855	-0.8204266	VCPKMT	valosin containing protein lysine methyltransferase
A_24_P941309	6.15e-02	1.08e-02	-2.680133	-3.0264511	-1.4592033	ZNF224	zinc finger protein 224
A_23_P75283	6.15e-02	1.08e-02	-2.680096	-3.0265334	-1.6427159	RBP4	retinol binding protein 4
A_32_P44808	6.15e-02	1.08e-02	-2.680027	-3.026686	-1.0548061		
A_23_P302550	6.15e-02	1.08e-02	-2.679921	-3.0269225	-1.7071053	RGS18	regulator of G-protein signaling 18
A_32_P203515	6.16e-02	1.08e-02	2.679249	-3.0284147	1.039371	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
A_23_P200404	6.16e-02	1.08e-02	2.678992	-3.0289862	1.1365124	AK2	adenylate kinase 2
A_24_P416097	6.17e-02	1.08e-02	-2.678525	-3.0300236	-1.3462958		
A_24_P57837	6.17e-02	1.08e-02	2.678523	-3.0300275	1.7244554		
A_23_P205900	6.17e-02	1.08e-02	-2.678407	-3.0302853	-1.3601596	NTRK3	neurotrophic receptor tyrosine kinase 3
A_23_P13502	6.17e-02	1.08e-02	2.678336	-3.030442	1.1371894	COA4	cytochrome c oxidase assembly factor 4 homolog
A_32_P7894	6.17e-02	1.08e-02	-2.67814	-3.030877	-1.7404743		
A_23_P7253	6.17e-02	1.08e-02	-2.678095	-3.0309779	-0.9023374	LARP1B	La ribonucleoprotein domain family member 1B
A_23_P2683	6.17e-02	1.09e-02	-2.677876	-3.0314649	-0.7128016	RPAP3	RNA polymerase II associated protein 3
A_24_P611648	6.17e-02	1.09e-02	-2.67784	-3.0315447	-1.782966		
A_23_P25813	6.18e-02	1.09e-02	-2.677508	-3.0322808	-1.685624	EDDM3A	epididymal protein 3A
A_23_P160787	6.18e-02	1.09e-02	2.677299	-3.032746	1.0724567	PEX14	peroxisomal biogenesis factor 14
A_32_P148737	6.18e-02	1.09e-02	-2.677256	-3.0328412	-1.606313		
A_32_P225052	6.18e-02	1.09e-02	-2.677015	-3.0333759	-1.1956036		
A_24_P452175	6.18e-02	1.09e-02	2.676904	-3.0336227	1.2434075		
A_24_P207828	6.18e-02	1.09e-02	-2.676821	-3.0338071	-1.6893365	LCE2B	late cornified envelope 2B
A_23_P97283	6.18e-02	1.09e-02	-2.676819	-3.0338115	-0.7686527	PAQR6	progestin and adipoQ receptor family member 6
A_23_P4885	6.18e-02	1.09e-02	-2.676817	-3.0338148	-1.5467272	AP2A1	adaptor related protein complex 2 alpha 1 subunit
A_24_P932084	6.18e-02	1.09e-02	-2.676702	-3.0340703	-1.3822431		
A_23_P31903	6.18e-02	1.09e-02	2.676597	-3.0343042	1.5150878	VPS28	VPS28, ESCRT-I subunit
A_23_P39704	6.18e-02	1.09e-02	2.676585	-3.0343299	1.2932503	SRSF7	serine and arginine rich splicing factor 7
A_32_P149389	6.18e-02	1.09e-02	-2.676564	-3.0343755	-1.305743		
A_32_P195225	6.18e-02	1.09e-02	-2.676433	-3.0346672	-1.7556878		
A_24_P136352	6.19e-02	1.09e-02	-2.67608	-3.0354501	-1.5160403	HECTD4	HECT domain E3 ubiquitin protein ligase 4
A_24_P279203	6.19e-02	1.09e-02	-2.676003	-3.0356209	-1.1624343	GAS8	growth arrest specific 8
A_24_P930822	6.19e-02	1.09e-02	-2.675932	-3.0357798	-1.6101326		
A_24_P384588	6.19e-02	1.09e-02	-2.675666	-3.0363687	-1.0586396	GOLGA8F	golgin A8 family member F
A_23_P2143	6.19e-02	1.09e-02	2.675564	-3.0365951	1.0943503	SPCS2	signal peptidase complex subunit 2
A_23_P210319	6.20e-02	1.09e-02	-2.675036	-3.0377673	-1.5011247	DTNB	dystrobrevin beta
A_23_P30913	6.20e-02	1.09e-02	2.674995	-3.0378591	1.3357547	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
A_23_P60286	6.20e-02	1.09e-02	2.67497	-3.0379138	1.1023585	EIF4B	eukaryotic translation initiation factor 4B
A_24_P585747	6.20e-02	1.09e-02	-2.674865	-3.0381472	-1.2539669	STAMBP	STAM binding protein
A_23_P118834	6.20e-02	1.09e-02	2.674766	-3.0383662	1.2006839	TOP2A	topoisomerase (DNA) II alpha
A_23_P114656	6.20e-02	1.09e-02	2.674721	-3.0384661	1.2667342	HDAC1	histone deacetylase 1
A_24_P255663	6.21e-02	1.09e-02	2.674347	-3.0392961	1.267655		
A_23_P9756	6.21e-02	1.10e-02	2.674109	-3.0398239	1.0732826	PUF60	poly(U) binding splicing factor 60
A_23_P312246	6.21e-02	1.10e-02	-2.674005	-3.0400537	-0.8935885	CCDC82	coiled-coil domain containing 82
A_32_P74120	6.21e-02	1.10e-02	2.674004	-3.0400555	1.4473158	LINC00623	long intergenic non-protein coding RNA 623
A_24_P547010	6.21e-02	1.10e-02	2.673932	-3.0402157	1.7241383		
A_32_P11181	6.21e-02	1.10e-02	2.67378	-3.040554	1.1621599	PA2G4	proliferation-associated 2G4
A_23_P77731	6.21e-02	1.10e-02	2.673477	-3.0412251	0.9324925	CRYM	crystallin mu
A_24_P897062	6.21e-02	1.10e-02	-2.673422	-3.0413469	-1.3370407	ZNF736	zinc finger protein 736
A_24_P940197	6.21e-02	1.10e-02	-2.673325	-3.0415632	-0.9321168	PAPD5	poly(A) RNA polymerase D5, non-canonical
A_23_P302568	6.21e-02	1.10e-02	-2.673264	-3.0416976	-2.00512	SLC30A3	solute carrier family 30 member 3
A_23_P113101	6.21e-02	1.10e-02	-2.67324	-3.0417507	-1.4485178		
A_23_P51711	6.21e-02	1.10e-02	-2.673232	-3.0417677	-1.7600626	CELA2B	chymotrypsin like elastase family member 2B
A_32_P27135	6.21e-02	1.10e-02	-2.673183	-3.0418779	-1.4718153		
A_23_P207896	6.21e-02	1.10e-02	2.673034	-3.0422082	1.0727246	CSNK1D	casein kinase 1 delta
A_23_P406986	6.21e-02	1.10e-02	-2.67292	-3.0424605	-1.1146935	MOSPD2	motile sperm domain containing 2
A_24_P279797	6.22e-02	1.10e-02	-2.672529	-3.0433276	-0.8507696	MRI1	methylthioribose-1-phosphate isomerase 1
A_23_P367013	6.22e-02	1.10e-02	-2.672381	-3.0436561	-2.6308515	TAS2R60	taste 2 receptor member 60
A_23_P155265	6.22e-02	1.10e-02	-2.672232	-3.0439866	-1.6740447	ASB14	ankyrin repeat and SOCS box containing 14
A_24_P110273	6.23e-02	1.10e-02	-2.67195	-3.0446117	-0.9352475		
A_24_P178764	6.23e-02	1.10e-02	2.671711	-3.0451418	1.6586426		
A_24_P222237	6.23e-02	1.10e-02	-2.671582	-3.0454266	-1.0891911	HERC2P2	hect domain and RLD 2 pseudogene 2
A_32_P107463	6.23e-02	1.10e-02	-2.671535	-3.0455305	-1.7670939	LOC101928068	uncharacterized LOC101928068
A_23_P47340	6.23e-02	1.10e-02	-2.671456	-3.0457072	-1.3837368	DSCAML1	DS cell adhesion molecule like 1
A_23_P39171	6.23e-02	1.10e-02	-2.671388	-3.045856	-1.59373	GALP	galanin like peptide
A_23_P145053	6.23e-02	1.10e-02	-2.671348	-3.0459462	-1.0074265	TUBE1	tubulin epsilon 1
A_24_P82142	6.23e-02	1.10e-02	2.671151	-3.0463821	1.1223687	TCF12	transcription factor 12
A_23_P252556	6.23e-02	1.10e-02	-2.671096	-3.0465043	-0.9646618	ADGRB3	adhesion G protein-coupled receptor B3
A_24_P258633	6.23e-02	1.10e-02	2.671049	-3.0466087	0.8678206	TUBB3	tubulin beta 3 class III
A_24_P375683	6.23e-02	1.10e-02	2.671	-3.0467167	1.4048052		
A_32_P68195	6.23e-02	1.10e-02	-2.670817	-3.0471224	-1.4571636		
A_23_P206945	6.23e-02	1.10e-02	2.670793	-3.0471762	0.683592	ACOX1	acyl-CoA oxidase 1
A_24_P937546	6.23e-02	1.10e-02	-2.670764	-3.0472397	-1.1557014	CMTM7	CKLF like MARVEL transmembrane domain containing 7
A_32_P170759	6.24e-02	1.11e-02	-2.670534	-3.0477509	-1.1083432		
A_23_P149012	6.24e-02	1.11e-02	2.669969	-3.0490009	1.0003815	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
A_32_P154121	6.24e-02	1.11e-02	-2.669855	-3.0492542	-0.7306115	SETDB2	SET domain bifurcated 2
A_24_P257099	6.25e-02	1.11e-02	2.669733	-3.0495239	1.053421	HJURP	Holliday junction recognition protein
A_24_P415845	6.25e-02	1.11e-02	-2.669612	-3.0497932	-1.7573195	LIG4	DNA ligase 4
A_23_P34478	6.25e-02	1.11e-02	-2.669538	-3.0499558	-1.2397371	GIPC2	GIPC PDZ domain containing family member 2
A_24_P918888	6.25e-02	1.11e-02	-2.669534	-3.0499656	-1.7885799	LINC00476	long intergenic non-protein coding RNA 476
A_32_P213678	6.25e-02	1.11e-02	-2.669467	-3.0501149	-0.6322654	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
A_23_P157926	6.25e-02	1.11e-02	-2.669395	-3.0502745	-1.1886245	LINGO2	leucine rich repeat and Ig domain containing 2
A_32_P204903	6.25e-02	1.11e-02	-2.669224	-3.0506523	-1.1563002		
A_32_P149753	6.25e-02	1.11e-02	-2.669101	-3.0509245	-1.5590607	CHORDC1	cysteine and histidine rich domain containing 1
A_23_P118705	6.25e-02	1.11e-02	2.668991	-3.0511698	1.0116569	SDF2	stromal cell derived factor 2
A_24_P41794	6.25e-02	1.11e-02	-2.668972	-3.0512108	-1.9885304	PSORS1C2	psoriasis susceptibility 1 candidate 2
A_24_P25484	6.25e-02	1.11e-02	-2.668954	-3.0512497	-1.1117591	INTS6-AS1	INTS6 antisense RNA 1
A_24_P338187	6.25e-02	1.11e-02	2.668863	-3.0514525	0.8462416	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
A_32_P107125	6.25e-02	1.11e-02	-2.668611	-3.0520104	-1.4514081		
A_24_P341476	6.25e-02	1.11e-02	2.66859	-3.0520581	1.4984518		
A_23_P132956	6.25e-02	1.11e-02	2.668483	-3.0522944	1.0404356	UCHL1	ubiquitin C-terminal hydrolase L1
A_24_P32672	6.25e-02	1.11e-02	2.668468	-3.0523263	0.8128099	MRPL11	mitochondrial ribosomal protein L11
A_23_P89931	6.25e-02	1.11e-02	-2.668227	-3.0528608	-1.2979611	ZNF574	zinc finger protein 574
A_23_P10463	6.25e-02	1.11e-02	2.668193	-3.0529374	1.9194732	NDUFS5	NADH:ubiquinone oxidoreductase subunit S5
A_23_P502371	6.25e-02	1.11e-02	2.668053	-3.0532467	0.956074	PHF2	PHD finger protein 2
A_32_P385	6.26e-02	1.11e-02	-2.667739	-3.0539423	-1.3242455		
A_32_P108367	6.26e-02	1.11e-02	-2.667487	-3.0544999	-1.6922922		
A_24_P84279	6.26e-02	1.11e-02	2.667447	-3.0545887	0.8390673	EBPL	emopamil binding protein like
A_23_P257057	6.26e-02	1.11e-02	2.667445	-3.0545918	0.8562507	THEM6	thioesterase superfamily member 6
A_23_P45396	6.26e-02	1.11e-02	2.667417	-3.0546541	1.2422803	HSD17B10	hydroxysteroid 17-beta dehydrogenase 10
A_23_P38757	6.26e-02	1.11e-02	-2.667192	-3.0551533	-2.4810425	SLC14A1	solute carrier family 14 member 1 (Kidd blood group)
A_24_P159312	6.26e-02	1.11e-02	-2.667015	-3.0555447	-1.2557085	SLC7A6	solute carrier family 7 member 6
A_24_P935243	6.26e-02	1.12e-02	-2.666926	-3.055741	-1.7389775	C8orf34	chromosome 8 open reading frame 34
A_32_P112910	6.27e-02	1.12e-02	-2.666824	-3.0559682	-1.560145	UBL4B	ubiquitin like 4B
A_32_P149461	6.27e-02	1.12e-02	-2.666796	-3.05603	-2.4058027		
A_24_P212990	6.27e-02	1.12e-02	-2.66672	-3.0561987	-0.9156026	RPL23AP82	ribosomal protein L23a pseudogene 82
A_23_P39410	6.27e-02	1.12e-02	-2.66609	-3.0575925	-1.8315917	OR10H3	olfactory receptor family 10 subfamily H member 3
A_23_P155868	6.28e-02	1.12e-02	2.665937	-3.0579323	0.9865517	PGRMC2	progesterone receptor membrane component 2
A_23_P333705	6.28e-02	1.12e-02	-2.665799	-3.0582372	-0.9564767	NEK3	NIMA related kinase 3
A_24_P230037	6.28e-02	1.12e-02	-2.66575	-3.0583458	-1.535684	LOC101927648	uncharacterized LOC101927648
A_32_P11931	6.28e-02	1.12e-02	2.665677	-3.0585081	2.1044047		
A_24_P118953	6.28e-02	1.12e-02	-2.665398	-3.0591247	-1.3065168		
A_24_P203226	6.28e-02	1.12e-02	2.665337	-3.0592604	1.5217658	PPIAL4A	peptidylprolyl isomerase A like 4A
A_23_P305914	6.28e-02	1.12e-02	-2.665195	-3.0595731	-1.9801861	WSCD2	WSC domain containing 2
A_23_P52127	6.28e-02	1.12e-02	2.665167	-3.0596351	0.7567402	ACBD6	acyl-CoA binding domain containing 6
A_23_P407203	6.28e-02	1.12e-02	-2.664932	-3.0601568	-1.3615841	ZEB2	zinc finger E-box binding homeobox 2
A_24_P384979	6.28e-02	1.12e-02	-2.664855	-3.060326	-2.1707813		
A_23_P128073	6.28e-02	1.12e-02	2.664796	-3.0604571	1.4392124	SMARCC2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2
A_32_P207903	6.29e-02	1.12e-02	-2.664579	-3.0609378	-1.265698		
A_24_P55295	6.29e-02	1.12e-02	2.664445	-3.0612341	1.2725635	GJA1	gap junction protein alpha 1
A_23_P78795	6.29e-02	1.12e-02	-2.66441	-3.061311	-1.111901	MEIS3	Meis homeobox 3
A_24_P184385	6.29e-02	1.12e-02	2.664355	-3.0614331	0.8963323	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
A_23_P8812	6.29e-02	1.12e-02	-2.664325	-3.061498	-2.3002084		
A_32_P15081	6.29e-02	1.12e-02	-2.664153	-3.0618789	-1.6386172		
A_23_P377411	6.29e-02	1.12e-02	-2.66401	-3.0621954	-2.0772281	PARGP1	poly(ADP-ribose) glycohydrolase pseudogene 1
A_24_P943566	6.29e-02	1.12e-02	-2.663978	-3.0622664	-1.3932906	PHACTR1	phosphatase and actin regulator 1
A_23_P86917	6.29e-02	1.12e-02	2.663948	-3.0623329	0.9595351	FADD	Fas associated via death domain
A_23_P155830	6.29e-02	1.12e-02	-2.663529	-3.0632591	-1.5920935	TBC1D14	TBC1 domain family member 14
A_32_P83256	6.30e-02	1.13e-02	-2.663085	-3.0642418	-1.9288678	IRAK3	interleukin 1 receptor associated kinase 3
A_23_P259012	6.30e-02	1.13e-02	2.663033	-3.0643567	0.8942051	BAP1	BRCA1 associated protein 1
A_23_P28105	6.30e-02	1.13e-02	2.662874	-3.0647096	0.7034979	TSN	translin
A_24_P260361	6.30e-02	1.13e-02	-2.662872	-3.0647129	-1.2811683	BBS7	Bardet-Biedl syndrome 7
A_23_P135239	6.30e-02	1.13e-02	2.662823	-3.0648208	1.5053303	TLE1	transducin like enhancer of split 1
A_24_P914376	6.30e-02	1.13e-02	-2.662745	-3.064995	-1.6030819	EPOR	erythropoietin receptor
A_24_P398790	6.31e-02	1.13e-02	-2.662476	-3.0655892	-1.4890703	NRDE2	NRDE-2, necessary for RNA interference, domain containing
A_24_P179339	6.31e-02	1.13e-02	2.661817	-3.0670466	2.7547246		
A_24_P142343	6.31e-02	1.13e-02	-2.661723	-3.0672541	-2.0852538	RBFOX3	RNA binding protein, fox-1 homolog 3
A_23_P123666	6.31e-02	1.13e-02	-2.661707	-3.0672904	-0.720899	TBC1D2	TBC1 domain family member 2
A_32_P12580	6.31e-02	1.13e-02	-2.661703	-3.0672996	-0.7844891	SMAD2	SMAD family member 2
A_23_P92650	6.32e-02	1.13e-02	-2.661131	-3.0685624	-1.808642	SLC25A2	solute carrier family 25 member 2
A_24_P858232	6.32e-02	1.13e-02	-2.66095	-3.0689627	-1.4323729		
A_23_P321959	6.33e-02	1.13e-02	2.660718	-3.0694766	1.144727	SFT2D1	SFT2 domain containing 1
A_23_P141029	6.33e-02	1.13e-02	2.660629	-3.0696727	1.2849722	COX4I1	cytochrome c oxidase subunit 4I1
A_23_P44466	6.33e-02	1.13e-02	-2.660534	-3.0698843	-1.4861098	CCDC102B	coiled-coil domain containing 102B
A_23_P100292	6.33e-02	1.13e-02	2.660515	-3.0699245	1.096046	ZNF598	zinc finger protein 598
A_23_P67980	6.33e-02	1.13e-02	-2.660369	-3.0702483	-0.8892993	KLF7	Kruppel like factor 7
A_23_P14564	6.33e-02	1.13e-02	-2.660366	-3.0702543	-1.14804	GPR65	G protein-coupled receptor 65
A_23_P435394	6.33e-02	1.13e-02	-2.660345	-3.0703014	-1.2014512	PTGER4	prostaglandin E receptor 4
A_23_P401774	6.33e-02	1.13e-02	-2.660296	-3.07041	-1.039687	ELMOD1	ELMO domain containing 1
A_24_P226116	6.33e-02	1.13e-02	-2.660043	-3.0709696	-1.3579518	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
A_23_P10506	6.33e-02	1.13e-02	-2.660007	-3.071048	-0.7532931	HPGDS	hematopoietic prostaglandin D synthase
A_23_P356677	6.33e-02	1.13e-02	-2.659974	-3.0711212	-2.2380059	PDE10A	phosphodiesterase 10A
A_24_P183292	6.33e-02	1.13e-02	2.659904	-3.0712749	0.9071989	CSNK1A1	casein kinase 1 alpha 1
A_23_P218412	6.33e-02	1.14e-02	2.659614	-3.071916	1.0353974	SPAG7	sperm associated antigen 7
A_23_P259555	6.33e-02	1.14e-02	-2.659499	-3.0721698	-2.058957	OR12D3	olfactory receptor family 12 subfamily D member 3
A_23_P69020	6.34e-02	1.14e-02	-2.65919	-3.0728541	-1.7789766	GABRR3	gamma-aminobutyric acid type A receptor rho3 subunit (gene/pseudogene)
A_23_P125082	6.34e-02	1.14e-02	-2.659163	-3.0729141	-1.7750158	IRF2	interferon regulatory factor 2
A_24_P938284	6.34e-02	1.14e-02	-2.659145	-3.0729527	-1.6975192	FCGR2B	Fc fragment of IgG receptor IIb
A_24_P450172	6.34e-02	1.14e-02	-2.658598	-3.0741613	-0.8987283	UBR5-AS1	UBR5 antisense RNA 1
A_24_P253588	6.35e-02	1.14e-02	-2.658467	-3.0744502	-2.3470344		
A_24_P187921	6.35e-02	1.14e-02	-2.658326	-3.0747623	-1.968978	MANEA	mannosidase endo-alpha
A_23_P351275	6.35e-02	1.14e-02	-2.658128	-3.0751994	-1.031784		
A_24_P341677	6.35e-02	1.14e-02	2.658125	-3.0752061	1.5999389		
A_23_P151150	6.35e-02	1.14e-02	2.657834	-3.0758502	1.1354906	FOXM1	forkhead box M1
A_32_P95015	6.35e-02	1.14e-02	-2.657618	-3.0763276	-1.3274855		
A_24_P169544	6.35e-02	1.14e-02	-2.657501	-3.076585	-0.7978922	ZNF17	zinc finger protein 17
A_23_P216845	6.35e-02	1.14e-02	-2.657496	-3.0765955	-1.3582179	GFI1B	growth factor independent 1B transcriptional repressor
A_24_P341386	6.35e-02	1.14e-02	2.657431	-3.07674	1.5606489		
A_23_P329198	6.35e-02	1.14e-02	-2.65739	-3.0768301	-0.8677381	NABP1	nucleic acid binding protein 1
A_24_P229377	6.36e-02	1.14e-02	2.657216	-3.0772141	1.3336178	RYK	receptor-like tyrosine kinase
A_24_P773539	6.36e-02	1.14e-02	-2.657136	-3.0773908	-1.7382641		
A_23_P1782	6.36e-02	1.14e-02	2.656962	-3.0777762	0.9009472	CD82	CD82 molecule
A_23_P257638	6.36e-02	1.14e-02	2.65692	-3.0778674	1.2805219	CIB1	calcium and integrin binding 1
A_23_P409386	6.36e-02	1.14e-02	2.656841	-3.0780424	0.7869882	SLC25A22	solute carrier family 25 member 22
A_32_P83520	6.36e-02	1.14e-02	-2.656767	-3.0782071	-1.2066989		
A_24_P899020	6.36e-02	1.14e-02	-2.656662	-3.0784376	-1.8844211		
A_24_P16230	6.36e-02	1.14e-02	2.656479	-3.0788425	1.4547946		
A_23_P57110	6.36e-02	1.15e-02	2.656168	-3.0795292	0.998286	SLC52A3	solute carrier family 52 member 3
A_23_P80068	6.36e-02	1.15e-02	2.656164	-3.0795382	1.3844417	BTG3	BTG anti-proliferation factor 3
A_23_P9565	6.37e-02	1.15e-02	-2.655572	-3.0808458	-1.3110139	RAB33B	RAB33B, member RAS oncogene family
A_23_P167468	6.37e-02	1.15e-02	-2.655547	-3.0808994	-1.3806365	PRLR	prolactin receptor
A_23_P213069	6.38e-02	1.15e-02	2.655113	-3.0818589	0.7451408	TMEM33	transmembrane protein 33
A_32_P115749	6.38e-02	1.15e-02	-2.654921	-3.0822816	-1.280226		
A_23_P351232	6.38e-02	1.15e-02	2.654844	-3.0824511	0.666071	ZNF775	zinc finger protein 775
A_32_P43959	6.38e-02	1.15e-02	-2.654762	-3.082634	-1.0861238		
A_24_P92183	6.38e-02	1.15e-02	-2.654759	-3.0826403	-1.839247	PABPC1L	poly(A) binding protein cytoplasmic 1 like
A_24_P929957	6.38e-02	1.15e-02	-2.654647	-3.0828872	-1.6653269		
A_32_P199083	6.38e-02	1.15e-02	-2.65452	-3.0831664	-2.1552181		
A_24_P486216	6.38e-02	1.15e-02	-2.654468	-3.0832818	-1.3309871		
A_23_P97860	6.39e-02	1.15e-02	2.653795	-3.0847676	0.9243568	LIPA	lipase A, lysosomal acid type
A_32_P181937	6.39e-02	1.15e-02	-2.653605	-3.0851859	-2.1103968		
A_32_P521927	6.39e-02	1.15e-02	-2.653549	-3.0853101	-1.9170663	MOCS1	molybdenum cofactor synthesis 1
A_23_P209227	6.39e-02	1.15e-02	-2.653444	-3.085541	-1.7999128	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4
A_23_P331770	6.40e-02	1.15e-02	-2.653303	-3.085853	-1.4174872	USP49	ubiquitin specific peptidase 49
A_23_P146347	6.40e-02	1.15e-02	-2.65307	-3.0863671	-0.8220238	HAUS6	HAUS augmin like complex subunit 6
A_23_P64879	6.40e-02	1.16e-02	-2.652614	-3.0873725	-0.7640188	KCNJ8	potassium voltage-gated channel subfamily J member 8
A_23_P71830	6.41e-02	1.16e-02	-2.652511	-3.0876008	-1.550178	ZBTB26	zinc finger and BTB domain containing 26
A_23_P80594	6.41e-02	1.16e-02	-2.65238	-3.0878889	-0.6681618	PLCL2	phospholipase C like 2
A_32_P86728	6.41e-02	1.16e-02	2.652305	-3.088054	1.7609599	RPS10	ribosomal protein S10
A_24_P230457	6.41e-02	1.16e-02	2.652299	-3.0880685	1.1636802		
A_23_P203498	6.41e-02	1.16e-02	-2.651971	-3.088792	-0.7691194	TRIM22	tripartite motif containing 22
A_23_P170491	6.41e-02	1.16e-02	2.651841	-3.0890775	0.8954883	TRAIP	TRAF interacting protein
A_24_P291278	6.41e-02	1.16e-02	-2.651727	-3.0893303	-1.2242327	LAX1	lymphocyte transmembrane adaptor 1
A_24_P917344	6.42e-02	1.16e-02	-2.651321	-3.0902247	-1.8691437		
A_24_P231513	6.42e-02	1.16e-02	2.650987	-3.0909616	0.8903353	ACTR3	ARP3 actin related protein 3 homolog
A_23_P146526	6.42e-02	1.16e-02	-2.650916	-3.091119	-0.6510999	SMC5	structural maintenance of chromosomes 5
A_24_P453921	6.42e-02	1.16e-02	-2.65081	-3.0913522	-1.5897561	DPY19L1P1	DPY19L1 pseudogene 1
A_24_P922120	6.42e-02	1.16e-02	-2.650678	-3.0916434	-1.222955		
A_24_P93316	6.43e-02	1.16e-02	-2.650536	-3.0919565	-1.5307427	BMS1P20	BMS1, ribosome biogenesis factor pseudogene 20
A_23_P385529	6.43e-02	1.16e-02	-2.650321	-3.0924309	-1.7746515	POLR3E	RNA polymerase III subunit E
A_32_P113380	6.44e-02	1.16e-02	-2.649811	-3.0935537	-1.8801247		
A_32_P111254	6.44e-02	1.17e-02	-2.64927	-3.0947462	-1.2805007		
A_23_P348728	6.44e-02	1.17e-02	-2.649214	-3.0948712	-1.1302407	ALPK3	alpha kinase 3
A_23_P135385	6.44e-02	1.17e-02	-2.649105	-3.0951113	-0.943171		
A_23_P359904	6.44e-02	1.17e-02	2.649023	-3.0952922	1.2481567	PDDC1	Parkinson disease 7 domain containing 1
A_23_P136619	6.45e-02	1.17e-02	-2.648851	-3.0956701	-1.5382495	CA13	carbonic anhydrase 13
A_23_P166929	6.45e-02	1.17e-02	-2.648752	-3.0958882	-1.1269723	SERPINI1	serpin family I member 1
A_32_P87993	6.45e-02	1.17e-02	-2.64853	-3.0963788	-1.8177432		
A_24_P142973	6.45e-02	1.17e-02	2.64848	-3.0964885	0.764036	PEX26	peroxisomal biogenesis factor 26
A_32_P226614	6.45e-02	1.17e-02	-2.648296	-3.0968937	-1.4898697		
A_23_P68752	6.45e-02	1.17e-02	-2.648071	-3.0973891	-1.4008731	DIP2A	disco interacting protein 2 homolog A
A_24_P53080	6.45e-02	1.17e-02	2.648065	-3.0974033	0.9288054	ETFA	electron transfer flavoprotein alpha subunit
A_24_P11315	6.46e-02	1.17e-02	2.647847	-3.0978833	0.9570907	OLFML3	olfactomedin like 3
A_24_P212481	6.46e-02	1.17e-02	-2.647812	-3.0979609	-1.4379958	MCTP1	multiple C2 and transmembrane domain containing 1
A_24_P385313	6.46e-02	1.17e-02	2.647587	-3.0984548	1.3160407	PTPRF	protein tyrosine phosphatase, receptor type F
A_32_P61061	6.46e-02	1.17e-02	2.64751	-3.0986257	1.7208721	PPIAL4A	peptidylprolyl isomerase A like 4A
A_23_P48495	6.46e-02	1.17e-02	-2.647437	-3.0987856	-0.9197326	TCL1B	T-cell leukemia/lymphoma 1B
A_24_P134319	6.46e-02	1.17e-02	2.647346	-3.0989862	0.7070164	ADNP	activity dependent neuroprotector homeobox
A_23_P82823	6.46e-02	1.17e-02	2.647292	-3.0991067	0.8560748	PINX1	PIN2/TERF1 interacting, telomerase inhibitor 1
A_23_P88691	6.46e-02	1.17e-02	-2.647225	-3.0992533	-1.3148236	CHRNA5	cholinergic receptor nicotinic alpha 5 subunit
A_32_P210252	6.46e-02	1.17e-02	2.646991	-3.0997686	1.3184179	RPL22	ribosomal protein L22
A_24_P936953	6.46e-02	1.17e-02	-2.646953	-3.0998515	-1.2689033		
A_24_P917457	6.46e-02	1.17e-02	2.646885	-3.1000019	1.5632131		
A_23_P345942	6.46e-02	1.17e-02	2.646804	-3.1001816	0.7486003	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
A_23_P153489	6.46e-02	1.17e-02	2.646673	-3.1004689	0.9603068	CLEC11A	C-type lectin domain family 11 member A
A_32_P89371	6.47e-02	1.17e-02	2.646463	-3.1009312	1.0115309	RGPD5	RANBP2-like and GRIP domain containing 5
