Gene_Name	EC18	EC19	EC38	EC54	EC63	EC64	EC65	EC7	EU18	EU19	EU38	EU54	EU63	EU64	EU65	EU7
ENSG00000186197	34	15	18	78	21	10	15	11	11	5	14	30	13	29	6	35
ENSG00000261820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261821	82	415	510	149	308	254	119	370	36	26	28	31	35	107	38	96
ENSG00000184220	191	277	386	223	235	349	210	405	427	300	653	621	279	356	252	360
ENSG00000184221	9	1	21	8	4	0	6	17	0	0	0	0	0	0	0	0
ENSG00000184226	21	24	27	43	23	20	26	22	42	15	37	29	6	37	17	66
ENSG00000184227	23	47	36	51	52	65	57	86	43	25	68	55	51	42	53	117
ENSG00000184224	86	62	48	61	82	46	52	92	91	72	92	92	89	75	51	81
ENSG00000266835	166	43	107	157	108	22	109	108	4	3	10	0	8	9	1	2
ENSG00000276514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137766	0	13	1	1	2	0	4	0	0	0	0	9	4	2	0	0
ENSG00000276510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230876	2	0	0	0	0	1	0	0	2	1	2	1	1	2	2	1
ENSG00000276519	1	0	1	1	0	1	0	1	4	6	5	0	1	4	4	11
ENSG00000182185	61	141	81	86	64	222	82	130	79	46	105	122	45	68	54	96
ENSG00000186193	83	30	93	41	73	6	18	34	103	91	82	776	122	292	79	1634
ENSG00000229611	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000137251	0	0	0	0	0	0	0	0	8	6	1	0	25	0	7	0
ENSG00000186190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137252	6	9	4	4	4	0	0	14	2	0	0	14	0	2	0	0
ENSG00000262038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262039	0	6	0	0	1	3	3	2	2	0	1	2	5	15	2	1
ENSG00000269976	0	0	4	3	7	3	0	6	5	2	2	2	7	4	9	2
ENSG00000007944	491	550	774	688	756	902	596	896	1175	874	1164	1935	796	1327	1311	871
ENSG00000070614	2836	4111	4069	2714	3590	5101	2289	3325	3040	1428	2155	3380	2119	3646	1804	2600
ENSG00000070610	1026	1014	1041	1029	1095	1028	715	1218	1925	1850	2356	1670	1548	1887	1383	1686
ENSG00000146350	86	83	131	112	134	108	69	125	93	99	135	252	84	141	104	165
ENSG00000231859	4	8	0	1	6	1	1	0	8	10	2	18	7	11	1	8
ENSG00000146352	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	3
ENSG00000161992	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
ENSG00000231852	97	1243	417	439	262	1245	732	689	1167	294	259	381	266	242	1171	246
ENSG00000231855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231856	59	76	80	80	70	113	68	66	95	64	67	84	57	66	72	88
ENSG00000231857	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000260880	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0
ENSG00000260883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260882	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000186198	31	84	41	22	32	115	32	43	103	48	66	111	89	54	81	69
ENSG00000227468	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000260886	0	1	0	0	0	0	3	0	2	0	0	3	1	1	2	0
ENSG00000227466	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000227467	3	11	15	2	4	23	14	4	0	0	1	7	0	3	3	5
ENSG00000227465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227463	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ENSG00000188582	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
ENSG00000152503	87	48	22	80	29	24	48	22	24	23	18	31	34	29	17	44
ENSG00000258503	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
ENSG00000269974	6	4	3	8	9	0	3	3	2	6	6	28	12	3	3	13
ENSG00000156471	1176	1567	1602	1437	1242	1631	1244	1484	1017	645	1097	1442	770	857	840	1591
ENSG00000156475	51	16	36	108	52	27	76	81	9	10	5	14	5	13	18	2
ENSG00000266101	35	16	15	22	23	28	16	21	56	23	30	40	38	56	13	19
ENSG00000280316	136	167	193	143	182	163	98	172	393	239	371	364	267	251	136	220
ENSG00000066248	95	47	89	89	63	39	65	181	88	228	193	79	104	159	259	147
ENSG00000230908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269296	38	12	28	41	41	53	13	39	53	11	20	23	26	33	21	47
ENSG00000088812	2020	2089	2857	2806	2414	2676	1989	2276	2601	1781	2830	2198	1731	2408	1942	2261
ENSG00000268994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184389	2	1	0	2	0	0	0	1	0	2	5	7	1	3	1	0
ENSG00000184388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000058600	547	663	683	631	600	820	531	819	908	734	966	1210	727	987	801	963
ENSG00000184385	0	4	0	0	0	0	2	0	15	2	2	41	7	2	20	25
ENSG00000184384	1059	878	1229	1226	1000	1424	911	990	852	534	936	1176	409	956	948	731
ENSG00000184381	344	367	235	287	398	529	246	467	584	571	1043	777	505	816	461	1136
ENSG00000216324	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2
ENSG00000258500	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	3
ENSG00000267108	4	1	3	2	10	4	2	1	1	0	2	5	6	2	0	3
ENSG00000259150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3
ENSG00000157796	613	1018	987	1072	981	1159	577	1144	1335	859	1447	893	692	1162	696	1149
ENSG00000183559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267248	26	15	18	7	21	25	13	17	17	23	19	17	26	35	18	25
ENSG00000264482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152315	121	30	43	79	43	15	98	26	144	210	132	9	161	189	196	2134
ENSG00000267243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
ENSG00000187870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187871	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
ENSG00000267246	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000267247	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0
ENSG00000267244	91	125	95	92	139	108	77	129	132	103	167	152	117	184	96	130
ENSG00000267245	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000211801	30	6	5	45	5	6	31	17	5	8	0	0	2	1	6	3
ENSG00000211800	11	0	4	17	0	1	7	16	0	5	0	2	0	0	0	0
ENSG00000211803	8	2	9	6	1	2	14	7	1	1	0	0	0	0	0	0
ENSG00000062716	5258	4171	6696	5693	8880	2380	5706	6609	3790	3570	6149	7293	3369	4483	6387	3954
ENSG00000211805	2	0	0	1	1	0	11	3	1	0	0	1	0	0	1	0
ENSG00000211804	10	12	1	16	2	45	9	4	0	6	0	0	2	0	0	0
ENSG00000211807	15	0	5	15	3	6	19	11	0	0	2	0	0	0	2	0
ENSG00000211806	5	2	1	2	0	2	9	0	3	0	0	0	0	0	0	0
ENSG00000211809	1	0	3	6	0	2	10	1	0	1	0	0	0	1	0	0
ENSG00000211808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000264489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000264488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151651	1656	278	774	822	648	228	818	991	189	166	148	310	777	106	254	99
ENSG00000151650	352	122	50	186	105	70	149	100	10	2	4	13	7	0	3	2
ENSG00000151655	13	5	19	4	11	4	4	14	8	11	12	44	12	22	20	6
ENSG00000151657	352	359	282	321	291	383	263	352	358	279	419	390	237	328	290	401
ENSG00000281136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000072422	764	1192	1290	1135	1006	1600	734	893	1048	439	858	2251	840	656	1330	899
ENSG00000052850	1	2	2	8	6	12	3	12	2	0	2	6	42	8	3	12
ENSG00000207175	4	0	0	0	5	1	1	0	2	0	0	2	0	1	0	1
ENSG00000167173	1043	1634	1811	964	1559	1899	1040	1406	1878	1077	2071	1139	1238	1498	1777	1349
ENSG00000167178	38	45	436	63	388	130	113	608	132	92	114	627	237	47	199	317
ENSG00000200785	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
ENSG00000280156	51	59	31	30	67	48	32	45	74	74	139	69	54	120	37	57
ENSG00000200786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266111	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000266110	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0
ENSG00000184523	0	1	0	2	2	0	2	5	0	0	1	0	0	0	0	2
ENSG00000266112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184524	2	12	19	8	5	4	2	18	37	22	55	35	5	32	10	25
ENSG00000266117	0	0	0	0	0	2	0	0	2	2	1	1	0	3	0	0
ENSG00000280150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146143	127	155	224	164	159	167	95	149	159	99	159	376	179	172	145	342
ENSG00000267510	47	24	35	51	43	32	16	44	21	27	33	16	14	20	24	26
ENSG00000280153	225	87	55	125	143	116	189	149	26	46	31	51	45	55	21	32
ENSG00000146147	0	0	4	1	0	0	0	2	15	8	45	0	2	29	5	4
ENSG00000200789	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	0
ENSG00000280152	17	16	8	11	42	14	7	38	39	43	23	30	41	41	9	32
ENSG00000276688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135409	7	1049	313	142	171	422	160	435	3	4	0	1	0	3	0	1
ENSG00000102287	413	246	399	140	625	132	236	443	1598	2833	3288	1026	1215	2425	1645	289
ENSG00000143512	4	8	2	1	4	5	5	3	4	10	11	6	4	6	0	5
ENSG00000143515	1430	2075	2066	1635	1934	3281	1229	2252	2031	870	1231	2091	1426	1561	1016	703
ENSG00000143514	742	811	1093	1079	879	1089	693	1062	1134	948	1310	1792	1001	1131	1620	1342
ENSG00000164403	394	276	430	290	593	220	209	669	908	823	1045	526	588	968	738	548
ENSG00000264589	1	8	5	3	5	0	2	5	2	1	5	4	1	4	6	9
ENSG00000269758	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
ENSG00000220091	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000141068	690	1655	1990	373	1626	755	539	1613	1688	3061	5600	1152	1839	4781	1605	863
ENSG00000159164	209	354	662	461	469	524	252	632	225	107	168	644	90	121	108	232
ENSG00000253226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139289	1357	1029	2335	1653	2233	1402	1202	1662	1280	495	591	4712	854	532	1294	1933
ENSG00000216027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185436	56	36	29	49	29	18	43	47	43	41	28	115	47	18	82	66
ENSG00000185437	41	102	64	67	67	87	55	60	32	42	60	96	29	78	50	74
ENSG00000185432	2211	1202	1278	2779	1676	1909	2183	2186	1454	909	1618	1110	681	1810	317	1553
ENSG00000185433	0	4	0	1	0	0	3	3	0	0	3	0	0	0	0	0
ENSG00000120093	157	51	187	165	175	59	86	197	1903	2104	2464	1838	1171	2769	714	2724
ENSG00000221949	12	23	11	24	11	9	6	13	15	41	13	18	7	10	21	10
ENSG00000221947	0	3	2	4	1	0	0	2	1	2	1	6	1	7	6	1
ENSG00000221946	19	12	2	9	4	4	4	11	8	4	3	3	25	3	5	1
ENSG00000240494	4	1	2	1	2	1	3	3	5	2	7	3	2	4	1	7
ENSG00000221944	55	54	65	79	62	95	76	76	76	100	51	131	58	88	49	101
ENSG00000135679	1260	708	1150	1414	1372	973	1093	1210	1569	1197	1814	3098	1087	2017	1538	1751
ENSG00000139287	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000266616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223042	0	0	0	0	2	3	4	1	0	0	0	3	1	0	1	0
ENSG00000044446	592	711	471	481	518	866	413	646	1044	1012	1118	1204	642	1178	360	1861
ENSG00000223044	6	2	0	3	3	1	0	3	2	6	1	1	0	5	0	2
ENSG00000223046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269755	1	1	2	0	0	0	1	0	1	3	0	2	0	0	1	0
ENSG00000201638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262919	314	316	451	344	340	283	262	405	598	301	515	413	437	348	394	313
ENSG00000211799	15	2	3	7	4	11	18	26	6	2	2	1	2	1	0	3
ENSG00000211798	2	0	0	1	1	0	5	1	0	0	0	0	0	0	1	0
ENSG00000226673	2	3	3	1	3	2	0	5	10	3	4	5	2	10	3	2
ENSG00000226674	151	14	38	33	76	46	62	89	10	7	8	7	2	15	11	8
ENSG00000226676	1	1	0	0	0	0	0	1	0	1	0	1	3	0	0	0
ENSG00000226677	2	4	1	0	0	2	0	2	2	3	0	1	3	0	0	3
ENSG00000211791	12	1	0	10	0	1	24	10	1	2	0	1	1	2	0	2
ENSG00000211790	45	1	2	47	5	4	50	13	3	0	2	4	1	2	1	3
ENSG00000211793	6	4	1	24	3	2	19	3	1	1	0	2	1	0	1	0
ENSG00000211792	9	2	4	56	4	8	12	14	0	0	0	2	0	0	0	0
ENSG00000211795	22	1	4	32	3	2	33	39	0	2	0	1	1	0	1	2
ENSG00000211794	15	2	5	32	1	5	19	14	2	3	0	4	1	1	0	0
ENSG00000211797	15	8	5	13	2	4	27	9	1	2	0	1	0	1	1	3
ENSG00000211796	12	0	2	5	0	1	7	48	0	0	0	0	0	0	0	2
ENSG00000277491	0	3	5	1	8	8	0	9	4	3	3	13	2	4	1	3
ENSG00000220635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140264	9841	9089	12268	7835	9789	6829	8395	10493	12682	7814	8913	8931	8500	9166	12195	8770
ENSG00000140265	565	419	489	396	502	514	407	510	745	682	869	707	569	897	594	1187
ENSG00000140262	2182	2365	3104	2250	2135	2717	1640	2528	6001	3293	5743	6800	3363	5463	2671	6139
ENSG00000140263	207	315	639	304	365	152	302	431	692	772	1029	1722	471	2127	252	2245
ENSG00000167778	1082	1381	1895	1450	1455	1819	1034	1537	1767	1515	1854	907	1285	1570	1868	1642
ENSG00000213413	17	16	10	4	13	15	3	20	16	33	30	0	10	75	4	21
ENSG00000278130	0	1	1	0	0	0	0	1	10	3	32	5	7	10	8	13
ENSG00000219492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102531	2049	3525	3585	3178	2547	4011	2161	3234	2485	1867	2859	4831	2781	2651	5808	2576
ENSG00000155158	621	645	917	752	887	711	586	851	386	352	546	568	438	348	680	277
ENSG00000219491	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000144560	2880	2997	4795	3461	3733	4174	2081	3473	1890	1481	2112	2170	1313	2089	2889	2671
ENSG00000102539	1	2	4	5	3	1	1	0	0	2	0	4	1	0	1	4
ENSG00000177189	1934	1275	1517	1496	1175	1619	1654	1531	1341	852	1024	1458	1471	812	1798	739
ENSG00000260519	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0
ENSG00000260518	0	1	0	1	11	2	1	1	3	2	3	17	16	1	0	1
ENSG00000177181	8	18	2	18	3	9	4	7	2	0	6	5	8	6	9	23
ENSG00000260516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177182	570	470	625	587	516	496	552	607	237	142	273	367	240	151	287	138
ENSG00000260511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186714	583	1311	1603	1069	846	982	810	1267	1075	808	1699	1102	903	834	1300	926
ENSG00000186715	16	69	27	27	28	90	25	36	33	31	26	54	20	41	22	26
ENSG00000186716	809	924	1150	837	1088	1323	696	1077	2799	2347	3291	2005	1421	2784	2964	1579
ENSG00000222394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186710	440	480	641	590	522	723	430	545	923	567	779	882	653	684	729	903
ENSG00000222391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278621	1977	2864	3554	3018	6138	2001	1024	2815	167	166	104	2575	290	110	771	30
ENSG00000144231	393	433	408	405	322	473	326	450	629	446	604	587	332	571	409	829
ENSG00000144230	66	100	4	21	81	63	20	42	15	17	11	23	34	32	2	23
ENSG00000144233	496	529	765	526	573	664	429	656	1227	934	1433	1117	831	1113	1023	918
ENSG00000281415	10	31	454	40	103	4	17	231	2026	724	659	415	457	359	881	76
ENSG00000233531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259589	224	129	182	247	157	297	143	191	186	130	169	225	289	202	205	202
ENSG00000233533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233532	4	4	2	3	1	1	1	4	4	2	1	5	5	2	8	1
ENSG00000233535	0	0	0	0	0	0	0	0	0	1	2	0	1	7	0	0
ENSG00000233534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233536	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0
ENSG00000233539	0	1	9	0	0	0	0	2	0	0	0	1	0	1	0	1
ENSG00000233538	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0
ENSG00000259582	0	0	0	0	1	0	0	1	0	0	0	1	2	2	0	0
ENSG00000259583	3170	877	2121	1802	1392	1114	2643	2472	8273	1445	5608	557	2079	6030	669	5545
ENSG00000259584	1	0	6	3	1	3	0	0	0	0	0	8	0	0	5	1
ENSG00000259585	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1
ENSG00000181847	93	24	58	200	41	23	191	199	19	34	19	61	15	14	27	17
ENSG00000259587	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSG00000259056	0	4	0	1	1	2	3	0	0	0	0	2	0	1	1	2
ENSG00000259057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259054	0	3	1	1	0	0	4	1	1	0	0	2	1	5	0	0
ENSG00000259055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104671	247	353	399	287	230	333	198	284	442	264	476	404	323	309	516	256
ENSG00000259053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259050	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	5
ENSG00000259051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119703	51	76	62	48	63	32	42	49	104	53	108	119	68	60	92	127
ENSG00000278627	2	2	1	8	0	6	0	1	4	3	5	2	2	5	2	11
ENSG00000104679	637	842	895	649	689	890	547	776	887	570	663	705	561	441	719	862
ENSG00000248908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186566	1419	1587	1820	1666	1555	2101	1170	1706	2104	1928	2150	2153	1835	2261	1832	1934
ENSG00000278628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248909	0	1	0	1	0	0	0	1	0	1	1	5	0	0	0	1
ENSG00000266458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000108700	437	68	175	107	80	61	360	208	28	33	30	8	61	47	221	10
ENSG00000119688	1065	778	777	711	1023	975	646	890	1217	859	1045	1074	699	826	812	1057
ENSG00000108702	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0
ENSG00000119686	310	285	377	386	462	184	529	323	276	124	260	60	181	255	93	202
ENSG00000119684	421	558	571	445	512	622	333	649	783	583	737	552	508	613	492	716
ENSG00000147761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000119682	720	758	889	786	762	627	726	1002	1365	1195	1396	1168	1130	1236	2061	1142
ENSG00000119681	14235	17248	34341	20927	37085	19085	12933	24216	586	179	194	5489	649	560	1519	610
ENSG00000278469	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000278467	28	13	15	10	10	9	5	23	12	15	11	29	12	32	2	37
ENSG00000278464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278462	0	0	0	0	0	0	0	0	0	1	0	2	2	0	5	0
ENSG00000278463	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	2
ENSG00000278460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172209	2	0	0	1	1	1	0	0	3	4	4	14	15	1	2	24
ENSG00000172208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172086	603	786	850	731	658	776	558	661	1139	1017	1326	532	882	785	1056	836
ENSG00000234088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172201	599	1685	2101	1196	1325	2049	729	1839	8914	7742	6950	1694	4284	3475	5119	679
ENSG00000248907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235979	3	1	1	1	1	1	2	3	0	5	4	1	3	3	0	1
ENSG00000235978	154	267	180	167	146	634	172	158	51	37	85	70	43	67	56	46
ENSG00000235972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232505	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000235975	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000235974	1	2	0	1	2	4	0	0	1	2	3	6	0	3	0	0
ENSG00000224706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224707	0	2	0	0	1	2	0	1	0	2	0	2	0	0	0	0
ENSG00000221552	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000221553	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1
ENSG00000224702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221555	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
ENSG00000221556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139767	0	6	4	0	4	5	0	4	7	6	10	115	5	12	0	62
ENSG00000232503	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000278451	7	2	5	14	8	4	2	5	6	3	1	7	4	0	1	4
ENSG00000224709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281708	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000130489	397	286	408	419	440	205	269	373	679	463	543	335	383	434	404	353
ENSG00000274625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087237	60	24	42	39	60	38	110	33	63	66	64	87	34	80	51	31
ENSG00000130487	56	6	37	68	22	14	71	42	18	13	13	9	7	4	9	0
ENSG00000232500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261693	2	2	0	6	1	0	0	2	3	0	1	2	1	0	1	2
ENSG00000274627	118	75	37	32	108	48	57	104	141	185	246	141	144	216	38	216
ENSG00000276987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276984	1	3	0	2	0	1	6	0	3	0	1	2	1	0	0	0
ENSG00000132881	64	85	115	87	96	114	48	67	97	44	54	90	57	92	50	224
ENSG00000276988	0	0	0	0	0	3	0	0	4	1	0	6	0	5	2	3
ENSG00000225077	0	0	1	5	2	0	1	0	0	2	0	1	1	0	0	1
ENSG00000225076	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0
ENSG00000225075	169	228	159	130	141	120	107	177	194	167	163	365	173	199	124	206
ENSG00000225072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000225071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261697	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0
ENSG00000259061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225079	14	1	0	16	6	8	17	19	2	0	2	0	4	5	4	1
ENSG00000225078	0	0	0	0	0	5	0	1	0	5	0	1	0	0	0	0
ENSG00000233689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187446	979	796	1396	1081	1021	992	1021	1211	2579	1713	2489	1455	1338	2770	2448	1786
ENSG00000131686	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0
ENSG00000128534	488	438	519	456	500	346	353	563	563	422	577	657	450	444	451	684
ENSG00000233682	107	61	132	96	233	18	69	103	5	6	3	14	0	4	3	10
ENSG00000134061	817	200	472	769	523	287	1529	723	97	41	135	40	137	60	54	29
ENSG00000049759	252	440	423	334	287	663	355	383	550	486	609	512	286	480	980	891
ENSG00000131408	1785	1816	2706	2296	1752	2355	1760	2165	2625	1863	2345	1659	1494	2139	2749	1956
ENSG00000233685	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000233684	0	2	1	0	0	0	0	0	1	1	0	0	0	1	0	0
